names	x.pos	y.pos	color	alias	annotation	cluster	FC	ATAF1	bZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	HB21	HB6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	HB40	ZAT6	DREB2A	MYB56	ERF003	NAC6/ORE1	HAT2	SPCH	DOF5_4	NAC102	HB53	HEC1	GBF3
AT1G74210	-33.9436096691092	-1771.650390625	#3399FF	AtGDPD5	lipid metabolism lipid degradation lysophospholipases glycerophosphodiester phosphodiesterase	9	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT1G75150	-2161.27730513084	-1079.22045898438	#3399FF		not assigned unknown	8	1.18	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1
AT1G75350	-1983.96199564705	-190.262817382813	#3399FF	emb2184	protein synthesis ribosomal protein prokaryotic chloroplast 50S subunit L31	7	1.08	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75440	142.855560302734	591.821411132813	#FF0033	UBC16	protein degradation ubiquitin E2	5	1.07	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1
AT1G75490	367.980499267578	-1698.39477539063	#006600		RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	1	-1.38	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1
AT1G75590	1651.9765625	-399.738128662109	#3399FF	SAUR52	hormone metabolism auxin induced-regulated-responsive-activated	3	1.01	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1
AT1G75780	1573.00720214844	-3.06107377540718	#3399FF	TUB1	cell organisation	3	-1.35	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
AT1G75810	758.576151325603	545.797058105469	#FF0033		not assigned unknown	4|6	-1.31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0
AT1G76240	1653.00805664062	-3.06107377540718	#3399FF		not assigned unknown	3	1.16	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1
AT1G76310	-1841.27559614647	-1359.22045898438	#3399FF	CYCB2;4	cell cycle	8	1.06	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G76410	683.753043887886	-1705.81567382813	#006600	ATL8	protein degradation ubiquitin E3 RING	1	-1.1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1
AT1G76450	-2223.96175150643	-390.262451171875	#3399FF		PS lightreaction photosystem II PSII polypeptide subunits	7	-1.02	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1
AT1G76490	1673.41556596291	-670.903442382813	#3399FF	AtHMGR1	secondary metabolism isoprenoids mevalonate pathway HMG-CoA reductase	2	1.05	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1
AT1G76790	-433.943949177166	-1931.65173339844	#3399FF	IGMT5	secondary metabolism simple phenols	9	-1.13	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1
AT1G77450	-893.498168945312	324.414001464844	#9900FF	ANAC032	development unspecified	6	5.32	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1
AT1G78050	-513.944010212322	-1811.65051269531	#3399FF	PGM	glycolysis unclear/dually targeted phosphoglycerate mutase	9	-1.57	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT1G78430	-2241.27730513084	-999.22021484375	#3399FF	RIP4	not assigned no ontology	8	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1
AT1G78570	-113.943430378338	-1891.65075683594	#3399FF	ATRHM1	cell wall precursor synthesis UDP-glucose 4,6-dehydratase	9	-1.15	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1
AT1G78770	-2081.27730513084	-999.22021484375	#3399FF	APC6	cell division	8	1.62	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
AT1G79270	1086.54809570313	434.292544781218	#FF0033	ECT8	not assigned unknown	4	1.27	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1
AT1G79520	1086.54809570313	474.29251426364	#FF0033		transport metal	4	1.45	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	1	1
AT1G79700	733.555167911324	-1474.96362304688	#FF0033	WRI4	RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	1|3	-1.45	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1
AT1G80110	-1213.81494140625	411.337668900374	#FF0033	ATPP2-B11	protein degradation ubiquitin E3 SCF FBOX	6	5.41	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1
AT1G80180	1593.41373490822	-870.903442382813	#3399FF		not assigned unknown	2	-2.18	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1
AT1G80370	-1314.12369771232	-1182.67236328125	#FF0033	CYCA2;4	cell cycle	8	1.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1
AT2G01570	859.841857910156	-978.147338867188	#9900FF	RGA	hormone metabolism gibberelin signal transduction	2	1.2	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1
AT2G01830	-766.555725097656	-1771.15991210938	#3399FF	AHK4	hormone metabolism cytokinin signal transduction	9	-1.71	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
AT2G01910	-353.94388814201	-1891.65075683594	#3399FF	ATMAP65-6	cell organisation	9	-1.26	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0
AT2G02500	-2223.96175150643	-30.2627258300781	#3399FF	ATMEPCT	secondary metabolism isoprenoids non-mevalonate pathway CMS	7	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G02710	973.554984805855	-1514.96362304688	#FF0033	PLP	signalling light	1	-1.38	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1
AT2G03420	-2303.96175150643	-150.262771606445	#3399FF		not assigned unknown	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G04032	-513.944010212322	-1931.65173339844	#3399FF	ZIP7	transport metal	9	-1.29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
AT2G04550	967.394340274605	-1951.44299316406	#3399FF	DSPTP1E	protein postranslational modification	1	1.46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1
AT2G04795	-108.05281829834	905.991678669353	#3399FF		not assigned unknown	5	-1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0
AT2G06850	1573.00720214844	76.9389643715655	#3399FF	EXGT-A1	cell wall modification	3	-1.37	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1
AT2G07170	-2001.27730513084	-1239.22045898438	#3399FF		not assigned unknown	8	1.04	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT2G10940	1583.36437988281	-1096.68481445313	#3399FF		misc protease inhibitor/seed storage/lipid transfer protein (LTP) family protein	2	-1.27	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0
AT2G13360	1593.41373490822	-750.903442382813	#3399FF	AGT	PS photorespiration aminotransferases peroxisomal	2	1.02	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1
AT2G14750	-435.364908649822	-1326.279296875	#FF0033	AKN1	S-assimilation AKN	9	-1.23	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0
AT2G14890	1891.97790527344	-439.738159179688	#3399FF	AGP9	cell wall cell wall proteins AGPs AGP	3	1.24	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1
AT2G15320	1673.41556596291	-710.903442382813	#3399FF		signalling misc	2	1.24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1
AT2G15580	951.208564998833	-819.1826171875	#9900FF		protein degradation ubiquitin E3 RING	2	-1.2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1
AT2G16270	-1074.12394185295	-1062.67248535156	#FF0033		not assigned unknown	8	1.13	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT2G16440	-1154.12369771232	-1222.67236328125	#FF0033	MCM4	DNA synthesis/chromatin structure	8	1.28	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1
AT2G16660	-686.556091308594	-1851.16027832031	#3399FF		development unspecified	9	-1.63	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1
AT2G16720	-660.274658203125	365.716491699219	#9900FF	ATMYB7	RNA regulation of transcription MYB domain transcription factor family	6	-1.11	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1
AT2G17560	-1314.12369771232	-1102.67236328125	#FF0033	HMGB4	RNA regulation of transcription Nucleosome/chromatin assembly factor group	8	1.24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
AT2G17620	-2321.27730513084	-959.220397949219	#3399FF	CYCB2;1	cell cycle	8	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
AT2G17880	653.555167911324	-1514.96362304688	#FF0033	DJC24	stress abiotic heat	1|3	1.12	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0
AT2G18010	1219.61279296875	-346.167633056641	#FF0033	SAUR10	hormone metabolism auxin induced-regulated-responsive-activated	3	-1.07	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1
AT2G18050	377.786407470703	-1937.92980957031	#3399FF	HIS1-3	DNA synthesis/chromatin structure histone H1	1	-1.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1
AT2G18550	-660.274658203125	324.335693359375	#9900FF	ATHB21	RNA regulation of transcription HB,Homeobox transcription factor family	6	3.06	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0
AT2G18700	733.555167911324	-1314.96362304688	#FF0033	ATTPS11	minor CHO metabolism trehalose potential TPS/TPP	1	-1.23	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0
AT2G19310	-677.067687988281	935.140991210938	#3399FF		not assigned unknown	6	-1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1
AT2G19570	-196.906204223633	652.766825153728	#FF0033	AT-CDA1	nucleotide metabolism degradation	5	-1.17	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	1
AT2G19580	62.8554077148438	631.821166992188	#FF0033	TET2	development unspecified	5	-1.31	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1
AT2G19650	603.89652486076	789.579650878906	#3399FF		not assigned no ontology DC1 domain containing protein	4	-3.16	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1
AT2G19760	-268.052795410156	865.992350056072	#3399FF	PFN1	cell organisation	5	-1.11	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1
AT2G19810	1047.39360785273	-2031.44287109375	#3399FF	AtOZF1	RNA regulation of transcription C3H zinc finger family	1	-1.2	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1
AT2G21180	-1133.81481933594	411.337668900374	#FF0033		not assigned unknown	6	-1.13	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1
AT2G21185	1024.19864701759	-806.166198730469	#FF0033		not assigned unknown	2|4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1
AT2G21320	754.853434040447	632.903869628906	#006600	BBX18	RNA regulation of transcription C2C2(Zn) CO-like, Constans-like zinc finger family	4	1.12	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
AT2G21385	-2143.96175150643	-70.2627258300781	#3399FF		not assigned unknown	7	-1.03	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT2G21790	-1921.27657270897	-1119.22045898438	#3399FF	ATRNR1	nucleotide metabolism deoxynucleotide metabolism ribonucleoside-diphosphate reductase	8	1.31	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
AT2G21970	1743.36596679688	-1096.68481445313	#3399FF	SEP2	stress	2|4	-1.21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1
AT2G22430	939.8427734375	-1018.14685058594	#9900FF	ATHB6	RNA regulation of transcription HB,Homeobox transcription factor family	2	-1.86	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT2G22540	939.8427734375	-978.147338867188	#9900FF	AGL22	development unspecified	2	-1.23	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0
AT2G22610	-1601.27376509178	-1279.22045898438	#3399FF		cell organisation	8	1.02	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
AT2G22680	967.394340274605	-1991.44299316406	#3399FF	WAVH1	protein degradation ubiquitin E3 RING	1	-1.35	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1
AT2G22850	-195.642471313477	469.249887897869	#9900FF	AtbZIP6	RNA regulation of transcription bZIP transcription factor family	5	-1.15	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1
AT2G22930	-273.943430378338	-1731.650390625	#3399FF		secondary metabolism flavonoids dihydroflavonols	9	1.14	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
AT2G24040	-108.05281829834	945.991678669353	#3399FF		stress abiotic drought/salt	5	-1.24	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0
AT2G24060	-2143.96175150643	-310.2626953125	#3399FF		protein synthesis initiation	7	-1.01	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
AT2G24090	-1743.9605308033	-310.2626953125	#3399FF	PRPL35	protein synthesis ribosomal protein prokaryotic unknown organellar 50S subunit L35	7	1.12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AT2G24490	-2401.27730513084	-999.22021484375	#3399FF	ATRPA2	DNA repair	8	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
AT2G24540	923.896097614666	709.579772949219	#3399FF	AFR	protein degradation ubiquitin E3 SCF FBOX	4	1.03	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1
AT2G25680	763.896646931072	869.578979492188	#3399FF	MOT1	not assigned unknown	4	-1.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT2G25900	813.555167911323	-1354.96362304688	#FF0033	ATCTH	RNA regulation of transcription C3H zinc finger family	1	-1.06	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1
AT2G26170	-116.906173706055	572.766397907635	#FF0033	CYP711A1	hormone metabolism auxin signal transduction	5	1.49	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0
AT2G26180	-1761.27388716209	-1159.22045898438	#3399FF	IQD6	signalling calcium	8	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G26330	-2063.96175150643	-110.262756347656	#3399FF	ER	signalling receptor kinases leucine rich repeat XIII	7	1.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1
AT2G26400	-1582.94311523438	-697.277160644531	#3399FF	ARD	not assigned no ontology	8	-1.49	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1
AT2G26550	-1823.95967631112	-110.262756347656	#3399FF	HO2	tetrapyrrole synthesis heme oxygenase	7	-1.05	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	1
AT2G26910	-1823.95967631112	-390.262451171875	#3399FF	ABCG32	transport ABC transporters and multidrug resistance systems	7	-1.36	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0
AT2G27050	1504.50162553322	-48.6303024291992	#006600	AtEIL1	RNA regulation of transcription EIN3-like(EIL) transcription factor family	3	-1.28	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1
AT2G27420	598.273722126385	379.882904052734	#FF0033		protein degradation cysteine protease	4	7.61	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1
AT2G27580	-1037.47985839844	931.607399459001	#3399FF		RNA regulation of transcription unclassified	6	1.33	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0
AT2G27830	653.555167911324	-1314.96362304688	#FF0033		not assigned unknown	1	-1.91	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1
AT2G28110	-116.906173706055	692.766703083416	#FF0033	FRA8	cell wall hemicellulose synthesis glucuronoxylan	5	-1.6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1
AT2G28250	-766.555725097656	-1731.15991210938	#3399FF	NCRK	signalling receptor kinases misc	9	-1.82	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT2G28400	-917.067504882813	815.141906738281	#3399FF		not assigned unknown	6	-2.45	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1
AT2G29090	1166.54772949219	434.292544781218	#FF0033	CYP707A2	misc cytochrome P450	4	2.88	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	1	1
AT2G29510	-195.364511921306	-1486.279296875	#FF0033		not assigned unknown	9	1.03	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0
AT2G29570	-2081.27730513084	-1199.22045898438	#3399FF	ATPCNA2	RNA regulation of transcription putative transcription regulator	8	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G29890	-2161.27730513084	-1359.22045898438	#3399FF	ATVLN1	cell organisation	8	1.11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT2G30140	-1213.81494140625	531.337913040999	#FF0033	UGT87A2	misc UDP glucosyl and glucoronyl transferases	6	-1.23	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1
AT2G30695	-1566.57495117188	187.397705078125	#3399FF		not assigned unknown	7	1.05	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G31110	1503.36389160156	-1136.68481445313	#3399FF	TBL40	not assigned unknown	2	1.62	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0
AT2G31270	-2321.27730513084	-1359.22045898438	#3399FF	ATCDT1A	DNA synthesis/chromatin structure	8	1.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
AT2G31750	678.274698688885	459.882354736328	#FF0033	UGT74D1	misc UDP glucosyl and glucoronyl transferases	4	1.2	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	1
AT2G31890	-1983.96199564705	-150.262771606445	#3399FF	ATRAP	not assigned unknown	7	-1.08	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G32090	1753.41581010353	-870.903442382813	#3399FF		Biodegradation of Xenobiotics lactoylglutathione lyase	2	-1.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1
AT2G32300	-28.0528297424316	945.991678669353	#3399FF	UCC1	misc oxidases - copper, flavone etc	5	-3.74	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
AT2G32500	-2303.96175150643	-190.262817382813	#3399FF		not assigned unknown	7	1.03	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
